source,target,source_label,target_label,source_type,target_type,distance,source_base_queriability,pairwise_influence
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure,field:cf_2a67f6f1c22886,structure,Hospital service,canonical_subgroup,field,25.33759625638507,0.02,2.558482279375439e-09
field:cf_bd9db9ae67063d,field:cf_2a67f6f1c22886,Problem,Hospital service,field,field,29.21255351666348,0.425,5.498763518632951e-09
field:cf_4e7e8ca2916a1e,field:cf_2a67f6f1c22886,Secondary Diagnosis,Hospital service,field,field,29.21255351666348,0.425,5.498763518632951e-09
field:cf_0a229c157b8d2a,field:cf_2a67f6f1c22886,Associated causes,Hospital service,field,field,29.21255351666348,0.425,5.498763518632951e-09
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Procedure_undertaken,field:cf_2a67f6f1c22886,Procedure undertaken,Hospital service,canonical_group,field,23.349887400587953,0.02,8.77400799234498e-09
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Procedure_undertaken::Procedure_list,field:cf_2a67f6f1c22886,Procedure list,Hospital service,canonical_subgroup,field,24.349887400587953,0.02,4.719928794893194e-09
field:cf_0b6364bb149692,field:cf_2a67f6f1c22886,Procedure,Hospital service,field,field,29.650993845331296,0.39375,3.881871060984762e-09
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Body_mass_index,field:cf_2a67f6f1c22886,Body mass index,Hospital service,canonical_group,field,24.472844468559686,0.02,4.37348568833821e-09
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Body_mass_index::Single,field:cf_2a67f6f1c22886,Single,Hospital service,canonical_subgroup,field,25.472844468559686,0.02,2.3526922989414536e-09
field:cf_c75844f7868470,field:cf_2a67f6f1c22886,Body Mass Index,Hospital service,field,field,26.472844468559686,0.43850524475524477,3.101358906851805e-08
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA::components_/_radiotherapy,field:cf_2a67f6f1c22886,components / radiotherapy,Hospital service,canonical_subgroup,field,26.500410482987874,0.02,1.2441709476088077e-09
field:cf_ed2fd195fdc918,field:cf_2a67f6f1c22886,date of beginning of radiotherapy,Hospital service,field,field,27.500410482987874,0.22115384615384615,8.27154540097551e-09
field:cf_af0c9a7d79fe64,field:cf_2a67f6f1c22886,Invaded regional linphonodes,Hospital service,field,field,29.76633516306653,0.23173076923076924,2.126900345141633e-09
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure_/_Tumour_-_TNM_Cancer_staging_/_Clinical_cTNM_,field:cf_2a67f6f1c22886,structure / Tumour - TNM Cancer staging / Clinical (cTNM),Hospital service,canonical_subgroup,field,26.535054387402887,0.02,1.2177320847474464e-09
field:cf_3c63f8bfbf5fd7,field:cf_2a67f6f1c22886,Clinical staging,Hospital service,field,field,27.535054387402887,0.3653846153846154,1.337562583319198e-08
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure_/_Tumour_-_TNM_Cancer_staging_/_Pathological_pTNM_,field:cf_2a67f6f1c22886,structure / Tumour - TNM Cancer staging / Pathological (pTNM),Hospital service,canonical_subgroup,field,26.248844827794947,0.02,1.4541770057225378e-09
field:cf_c4703128fab784,field:cf_2a67f6f1c22886,Histopathological grading (G),Hospital service,field,field,28.239762790173106,0.29423076923076924,6.958254985722255e-09
field:cf_72eaea6790449d,field:cf_2a67f6f1c22886,date of pathological identification,Hospital service,field,field,28.25801010480743,0.28365384615384615,6.632658085882556e-09
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure_/_Tumour_-_TNM_Cancer_staging,field:cf_2a67f6f1c22886,structure / Tumour - TNM Cancer staging,Hospital service,canonical_subgroup,field,26.687659631610828,0.02,1.1077987413237936e-09
field:cf_8e35971b63e360,field:cf_2a67f6f1c22886,topography,Hospital service,field,field,27.687659631610828,0.26298076923076924,8.757839137226952e-09
field:cf_e5c01940113606,field:cf_2a67f6f1c22886,irradiated area 1,Hospital service,field,field,30.730092172424914,0.1610576923076923,8.132820983209484e-10
field:cf_fc5be63ab59287,field:cf_2a67f6f1c22886,irradiated area 2,Hospital service,field,field,29.973265550655253,0.31490384615384615,2.5422765625922666e-09
field:cf_821e1930333a5c,field:cf_2a67f6f1c22886,irradiated area 3,Hospital service,field,field,31.069214317189207,0.10336538461538461,4.229820741769276e-10
field:cf_c9b3a708f95249,field:cf_2a67f6f1c22886,fields/insertions 1,Hospital service,field,field,30.560313212928847,0.1923076923076923,1.0788759638650997e-09
field:cf_bbec72e0a270f7,field:cf_2a67f6f1c22886,fields/insertions 2,Hospital service,field,field,30.33962153888574,0.23557692307692307,1.51541511822692e-09
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA::components_/_chemotherapy,field:cf_2a67f6f1c22886,components / chemotherapy,Hospital service,canonical_subgroup,field,26.083141284943263,0.02,1.6115175381825802e-09
field:cf_ccf42da6435cdd,field:cf_2a67f6f1c22886,duration of treatment,Hospital service,field,field,29.102082254052558,0.16538461538461538,2.291484887051117e-09
field:cf_e7f0fa8ccde04c,field:cf_2a67f6f1c22886,schema,Hospital service,field,field,29.027718070147877,0.1923076923076923,2.790243068821436e-09
field:cf_ec7d5ae391fa0a,field:cf_2a67f6f1c22886,date of beginning of chemotherapy,Hospital service,field,field,29.12126391635651,0.15865384615384615,2.1722389203494107e-09
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA::components_/_transplantation,field:cf_2a67f6f1c22886,components / transplantation,Hospital service,canonical_subgroup,field,26.37852003360306,0.02,1.3418395636098605e-09
field:cf_c89fef6e42073d,field:cf_2a67f6f1c22886,indicator of transplantation,Hospital service,field,field,28.37852003360306,0.15096153846153845,3.275792861619325e-09
field:cf_d7a40eea03f1d2,field:cf_2a67f6f1c22886,number of transplantations,Hospital service,field,field,28.37852003360306,0.15096153846153845,3.275792861619325e-09
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Body_weight,field:cf_2a67f6f1c22886,Body weight,Hospital service,canonical_group,field,24.918588427493734,0.02,3.3174588292515908e-09
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Body_weight::Simple,field:cf_2a67f6f1c22886,Simple,Hospital service,canonical_subgroup,field,25.918588427493734,0.02,1.7846085241452326e-09
field:cf_cc107606becdfc,field:cf_2a67f6f1c22886,Weight,Hospital service,field,field,26.918588427493734,0.11971153846153845,6.422307271888791e-09
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Height/Length,field:cf_2a67f6f1c22886,Height/Length,Hospital service,canonical_group,field,24.827765086926803,0.02,3.5096262422757883e-09
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Height/Length::Simple,field:cf_2a67f6f1c22886,Simple,Hospital service,canonical_subgroup,field,25.827765086926803,0.02,1.8879839150685577e-09
field:cf_1b05aa3c7da77f,field:cf_2a67f6f1c22886,Height/Length,Hospital service,field,field,26.827765086926803,0.18221153846153845,1.034156509781769e-08
family:openEHR-EHR-COMPOSITION.hospitalisation.v1,field:cf_2a67f6f1c22886,openEHR-EHR-COMPOSITION.hospitalisation.v1,Hospital service,composition_family,field,10.18820769173566,0.02,3.0700528031312096e-05
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_discharge,field:cf_2a67f6f1c22886,Patient discharge,Hospital service,canonical_group,field,15.211995456694593,0.02,1.3627864171532448e-06
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_discharge::Components,field:cf_2a67f6f1c22886,Components,Hospital service,canonical_subgroup,field,16.211995456694595,0.02,7.33103372737163e-07
field:cf_79ed78f34fef6f,field:cf_2a67f6f1c22886,date of discharge,Hospital service,field,field,19.336860624888203,0.8854166666666666,5.226107521196397e-06
field:cf_be52992cb12705,field:cf_2a67f6f1c22886,hospital infection,Hospital service,field,field,21.36991589121135,0.13541666666666666,2.266089525554114e-07
field:cf_1285e1e2c004f2,field:cf_2a67f6f1c22886,claim reason,Hospital service,field,field,20.19103604809259,0.39375,1.3685281577497926e-06
field:cf_80f721f9446bd3,field:cf_2a67f6f1c22886,death indicator,Hospital service,field,field,20.471070850358664,0.39375,1.1504052222841873e-06
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,field:cf_2a67f6f1c22886,Authorization for hospital admission,Hospital service,canonical_group,field,15.552373378881777,0.02,1.1035112352508527e-06
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission::Components,field:cf_2a67f6f1c22886,Components,Hospital service,canonical_subgroup,field,16.552373378881775,0.02,5.93627730826425e-07
field:cf_ba8421601b1980,field:cf_2a67f6f1c22886,Issue date,Hospital service,field,field,18.308933269534887,0.9270833333333334,1.0349796055445868e-05
field:cf_ba09c313b94cba,field:cf_2a67f6f1c22886,ICU - Total,Hospital service,field,field,18.87414580212871,0.39375,3.0962997744555133e-06
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,field:cf_2a67f6f1c22886,Patient admission,Hospital service,canonical_group,field,6.016847141117853,0.02,0.0004076966510518299
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,field:cf_2a67f6f1c22886,Tree,Hospital service,canonical_subgroup,field,3.628160736755655,0.02,0.0017927552590168245
field:cf_3db72fcc22b158,field:cf_2a67f6f1c22886,Patient class,Hospital service,field,field,5.80484401475132,0.13541666666666666,0.003518588312003107
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Facility,field:cf_2a67f6f1c22886,Tree / Assigned patient location / Facility,Hospital service,canonical_subgroup,field,9.33174184022998,0.02,5.221076408188424e-05
field:cf_9449e602105d68,field:cf_2a67f6f1c22886,Universal ID,Hospital service,field,field,10.33174184022998,0.7395833333333334,0.0011608049991557335
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Address,field:cf_2a67f6f1c22886,Tree / Assigned patient location / Address,Hospital service,canonical_subgroup,field,9.592219388890236,0.02,4.442456587594304e-05
field:cf_1d8359b2d21168,field:cf_2a67f6f1c22886,State/province,Hospital service,field,field,10.592219388890236,0.4875,0.0006510433656688092
field:cf_10f7d6c8e1d5c5,field:cf_2a67f6f1c22886,Admission type,Hospital service,field,field,2.0253164556962022,0.39375,0.10656196993203663
field:cf_2a67f6f1c22886,field:cf_2a67f6f1c22886,Hospital service,Hospital service,field,field,0.0,0.59375,0.59375
field:cf_22f759c45e42f4,field:cf_2a67f6f1c22886,Admit date/time,Hospital service,field,field,1.2885906040268456,0.9583333333333334,0.40951609054819205
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,field:cf_2a67f6f1c22886,Problem/Diagnosis,Hospital service,canonical_group,field,15.065030650923257,0.02,1.4927941308518682e-06
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis::structure,field:cf_2a67f6f1c22886,structure,Hospital service,canonical_subgroup,field,16.065030650923255,0.02,8.030402991657413e-07
field:cf_2db2fd852fb674,field:cf_2a67f6f1c22886,Problem,Hospital service,field,field,18.097981573040034,0.9583333333333334,1.2193573783097912e-05
field:cf_49398dcbba5447,field:cf_2a67f6f1c22886,Secondary Diagnosis,Hospital service,field,field,18.033130856449716,1.0815217391304348,1.4325557784710724e-05
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken,field:cf_2a67f6f1c22886,Procedure undertaken,Hospital service,canonical_group,field,16.079457802144375,0.02,7.958892672647012e-07
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken::Procedure_list,field:cf_2a67f6f1c22886,Procedure list,Hospital service,canonical_subgroup,field,17.079457802144375,0.02,4.2814420426634683e-07
field:cf_18704e514938d4,field:cf_2a67f6f1c22886,Procedure,Hospital service,field,field,18.079457802144375,0.6770833333333334,8.714536598322527e-06
family:openEHR-EHR-COMPOSITION.demographic_data.v1,field:cf_2a67f6f1c22886,openEHR-EHR-COMPOSITION.demographic_data.v1,Hospital service,composition_family,field,17.124434791583564,0.02,4.163700179883599e-07
group:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data,field:cf_2a67f6f1c22886,Demographic data,Hospital service,canonical_group,field,18.124434791583564,0.02,2.2398393515803253e-07
subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,field:cf_2a67f6f1c22886,components,Hospital service,canonical_subgroup,field,19.124434791583564,0.02,1.2049091202882995e-07
field:cf_7f3b6795a0e812,field:cf_2a67f6f1c22886,birth date,Hospital service,field,field,23.41594311677183,1.09375,5.147595862487149e-07
field:cf_e7551706658b4a,field:cf_2a67f6f1c22886,gender,Hospital service,field,field,24.74997597657068,0.39375,8.104044477324018e-08
field:cf_19e1b0f55ef007,field:cf_2a67f6f1c22886,race,Hospital service,field,field,26.41756066204193,0.1846590909090909,1.3515552053911562e-08
field:cf_4122372d727029,field:cf_2a67f6f1c22886,ethnic group,Hospital service,field,field,26.41756066204193,0.1846590909090909,1.3515552053911562e-08
field:cf_7ab0248b87b82e,field:cf_2a67f6f1c22886,educational level,Hospital service,field,field,25.47383901359941,0.39375,5.1735969017421516e-08
field:cf_eee397355aecbe,field:cf_2a67f6f1c22886,nationality,Hospital service,field,field,25.473839013599413,0.39375,5.173596901742134e-08
schema:root,field:cf_22f759c45e42f4,EHR Schema,Admit date/time,root,field,12.473920642227794,0.02,7.4419865667012025e-06
family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,field:cf_22f759c45e42f4,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Admit date/time,composition_family,field,15.000938794543632,0.02,1.5533075652256174e-06
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA,field:cf_22f759c45e42f4,HCPA,Admit date/time,canonical_group,field,21.272962339371013,0.02,3.180066659300023e-08
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA::components_/_General_data,field:cf_22f759c45e42f4,components / General data,Admit date/time,canonical_subgroup,field,24.14836338132556,0.02,5.34808528180761e-09
field:cf_5cd62eaa6e16a8,field:cf_22f759c45e42f4,issue date,Admit date/time,field,field,29.003427966447624,0.5096153846153846,7.506341658822353e-09
field:cf_775d9002cb4e7b,field:cf_22f759c45e42f4,reason for encounter,Admit date/time,field,field,29.231719268984243,0.425,5.4338096759982715e-09
field:cf_b87e8363f020f7,field:cf_22f759c45e42f4,healthcare unit,Admit date/time,field,field,29.231719268984246,0.425,5.4338096759982715e-09
field:cf_8b431261fa7dca,field:cf_22f759c45e42f4,State,Admit date/time,field,field,29.231719268984246,0.425,5.4338096759982715e-09
field:cf_16800b2d3f5ef6,field:cf_22f759c45e42f4,patient age,Admit date/time,field,field,29.0534932504342,0.49038461538461536,7.002319566949827e-09
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,field:cf_22f759c45e42f4,Patient discharge,Admit date/time,canonical_group,field,23.561590815027074,0.02,7.694744756565287e-09
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge::Components,field:cf_22f759c45e42f4,Components,Admit date/time,canonical_subgroup,field,24.561590815027074,0.02,4.139345140505081e-09
field:cf_469c691048a0ce,field:cf_22f759c45e42f4,date of discharge,Admit date/time,field,field,26.542259843344667,0.4168269230769231,2.8238526789971603e-08
field:cf_49533263f29569,field:cf_22f759c45e42f4,reason for discharge,Admit date/time,field,field,26.581302839292356,0.39375,2.603718460363767e-08
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Bariatric_surgery_evaluation,field:cf_22f759c45e42f4,Bariatric surgery evaluation,Admit date/time,canonical_group,field,23.00924992671292,0.02,1.083724646346606e-08
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Bariatric_surgery_evaluation::Components,field:cf_22f759c45e42f4,Components,Admit date/time,canonical_subgroup,field,24.00924992671292,0.02,5.829836453864129e-09
field:cf_505d09ec39545c,field:cf_22f759c45e42f4,duration of follow-up (months),Admit date/time,field,field,26.762497277221932,0.5584935897435898,3.300675021480646e-08
field:cf_ac2de786b38da7,field:cf_22f759c45e42f4,Baros score,Admit date/time,field,field,27.149990278848257,0.37259615384615385,1.7317515160028437e-08
field:cf_8f20b6e7578a41,field:cf_22f759c45e42f4,Baros table,Admit date/time,field,field,27.149990278848257,0.37259615384615385,1.7317515160028437e-08
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis,field:cf_22f759c45e42f4,Problem/Diagnosis,Admit date/time,canonical_group,field,21.68492080613637,0.02,2.4632655012845945e-08
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure,field:cf_22f759c45e42f4,structure,Admit date/time,canonical_subgroup,field,24.89630973999386,0.02,3.3636001151955344e-09
field:cf_bd9db9ae67063d,field:cf_22f759c45e42f4,Problem,Admit date/time,field,field,28.77126700027227,0.425,7.2291458705048536e-09
field:cf_4e7e8ca2916a1e,field:cf_22f759c45e42f4,Secondary Diagnosis,Admit date/time,field,field,28.77126700027227,0.425,7.2291458705048536e-09
field:cf_0a229c157b8d2a,field:cf_22f759c45e42f4,Associated causes,Admit date/time,field,field,28.77126700027227,0.425,7.2291458705048536e-09
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Procedure_undertaken,field:cf_22f759c45e42f4,Procedure undertaken,Admit date/time,canonical_group,field,22.908600884196748,0.02,1.1535063006565912e-08
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Procedure_undertaken::Procedure_list,field:cf_22f759c45e42f4,Procedure list,Admit date/time,canonical_subgroup,field,23.908600884196748,0.02,6.205222981686229e-09
field:cf_0b6364bb149692,field:cf_22f759c45e42f4,Procedure,Admit date/time,field,field,29.20970732894009,0.39375,5.1034404471583526e-09
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Body_mass_index,field:cf_22f759c45e42f4,Body mass index,Admit date/time,canonical_group,field,24.031557952168477,0.02,5.7497591770272095e-09
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Body_mass_index::Single,field:cf_22f759c45e42f4,Single,Admit date/time,canonical_subgroup,field,25.031557952168477,0.02,3.0930509667907177e-09
field:cf_c75844f7868470,field:cf_22f759c45e42f4,Body Mass Index,Admit date/time,field,field,26.031557952168477,0.43850524475524477,4.0773122645570796e-08
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA::components_/_radiotherapy,field:cf_22f759c45e42f4,components / radiotherapy,Admit date/time,canonical_subgroup,field,26.05912396659667,0.02,1.635693776906479e-09
field:cf_ed2fd195fdc918,field:cf_22f759c45e42f4,date of beginning of radiotherapy,Admit date/time,field,field,27.05912396659667,0.22115384615384615,1.0874482613324176e-08
field:cf_af0c9a7d79fe64,field:cf_22f759c45e42f4,Invaded regional linphonodes,Admit date/time,field,field,29.32504864667532,0.23173076923076924,2.796205509648564e-09
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure_/_Tumour_-_TNM_Cancer_staging_/_Clinical_cTNM_,field:cf_22f759c45e42f4,structure / Tumour - TNM Cancer staging / Clinical (cTNM),Admit date/time,canonical_subgroup,field,26.093767871011686,0.02,1.6009349814741246e-09
field:cf_3c63f8bfbf5fd7,field:cf_22f759c45e42f4,Clinical staging,Admit date/time,field,field,27.093767871011686,0.3653846153846154,1.7584744266557708e-08
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure_/_Tumour_-_TNM_Cancer_staging_/_Pathological_pTNM_,field:cf_22f759c45e42f4,structure / Tumour - TNM Cancer staging / Pathological (pTNM),Admit date/time,canonical_subgroup,field,25.807558311403746,0.02,1.9117857424273563e-09
field:cf_c4703128fab784,field:cf_22f759c45e42f4,Histopathological grading (G),Admit date/time,field,field,27.798476273781905,0.29423076923076924,9.147918459395599e-09
field:cf_72eaea6790449d,field:cf_22f759c45e42f4,date of pathological identification,Admit date/time,field,field,27.816723588416227,0.28365384615384615,8.71986086500203e-09
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure_/_Tumour_-_TNM_Cancer_staging,field:cf_22f759c45e42f4,structure / Tumour - TNM Cancer staging,Admit date/time,canonical_subgroup,field,26.246373115219622,0.02,1.456407184825136e-09
field:cf_8e35971b63e360,field:cf_22f759c45e42f4,topography,Admit date/time,field,field,27.246373115219622,0.26298076923076924,1.1513806043648464e-08
field:cf_e5c01940113606,field:cf_22f759c45e42f4,irradiated area 1,Admit date/time,field,field,30.28880565603371,0.1610576923076923,1.0692103602400505e-09
field:cf_fc5be63ab59287,field:cf_22f759c45e42f4,irradiated area 2,Admit date/time,field,field,29.531979034264047,0.31490384615384615,3.3422946907733597e-09
field:cf_821e1930333a5c,field:cf_22f759c45e42f4,irradiated area 3,Admit date/time,field,field,30.627927800798002,0.10336538461538461,5.560884923441667e-10
field:cf_c9b3a708f95249,field:cf_22f759c45e42f4,fields/insertions 1,Admit date/time,field,field,30.11902669653764,0.1923076923076923,1.4183828223442677e-09
field:cf_bbec72e0a270f7,field:cf_22f759c45e42f4,fields/insertions 2,Admit date/time,field,field,29.898335022494535,0.23557692307692307,1.9922946143998366e-09
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA::components_/_chemotherapy,field:cf_22f759c45e42f4,components / chemotherapy,Admit date/time,canonical_subgroup,field,25.641854768552058,0.02,2.118639093483876e-09
field:cf_ccf42da6435cdd,field:cf_22f759c45e42f4,duration of treatment,Admit date/time,field,field,28.660795737661353,0.16538461538461538,3.012582456477079e-09
field:cf_e7f0fa8ccde04c,field:cf_22f759c45e42f4,schema,Admit date/time,field,field,28.58643155375667,0.1923076923076923,3.6682927153211944e-09
field:cf_ec7d5ae391fa0a,field:cf_22f759c45e42f4,date of beginning of chemotherapy,Admit date/time,field,field,28.679977399965306,0.15865384615384615,2.8558114869973337e-09
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA::components_/_transplantation,field:cf_22f759c45e42f4,components / transplantation,Admit date/time,canonical_subgroup,field,25.937233517211858,0.02,1.7640973115646605e-09
field:cf_c89fef6e42073d,field:cf_22f759c45e42f4,indicator of transplantation,Admit date/time,field,field,27.937233517211858,0.15096153846153845,4.306638093811301e-09
field:cf_d7a40eea03f1d2,field:cf_22f759c45e42f4,number of transplantations,Admit date/time,field,field,27.937233517211858,0.15096153846153845,4.306638093811301e-09
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Body_weight,field:cf_22f759c45e42f4,Body weight,Admit date/time,canonical_group,field,24.47730191110253,0.02,4.3614157464287944e-09
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Body_weight::Simple,field:cf_22f759c45e42f4,Simple,Admit date/time,canonical_subgroup,field,25.47730191110253,0.02,2.3461993408291927e-09
field:cf_cc107606becdfc,field:cf_22f759c45e42f4,Weight,Admit date/time,field,field,26.47730191110253,0.11971153846153845,8.443315653849103e-09
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Height/Length,field:cf_22f759c45e42f4,Height/Length,Admit date/time,canonical_group,field,24.3864785705356,0.02,4.614055500002841e-09
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Height/Length::Simple,field:cf_22f759c45e42f4,Simple,Admit date/time,canonical_subgroup,field,25.3864785705356,0.02,2.4821054909796443e-09
field:cf_1b05aa3c7da77f,field:cf_22f759c45e42f4,Height/Length,Admit date/time,field,field,26.3864785705356,0.18221153846153845,1.3595907946961841e-08
family:openEHR-EHR-COMPOSITION.hospitalisation.v1,field:cf_22f759c45e42f4,openEHR-EHR-COMPOSITION.hospitalisation.v1,Admit date/time,composition_family,field,9.746921175344452,0.02,4.036154577075799e-05
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_discharge,field:cf_22f759c45e42f4,Patient discharge,Admit date/time,canonical_group,field,14.770708940303386,0.02,1.7916358407776585e-06
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_discharge::Components,field:cf_22f759c45e42f4,Components,Admit date/time,canonical_subgroup,field,15.770708940303386,0.02,9.638005347416e-07
field:cf_79ed78f34fef6f,field:cf_22f759c45e42f4,date of discharge,Admit date/time,field,field,18.895574108496994,0.8854166666666666,6.870688924455483e-06
field:cf_be52992cb12705,field:cf_22f759c45e42f4,hospital infection,Admit date/time,field,field,20.92862937482014,0.13541666666666666,2.97919553738629e-07
field:cf_1285e1e2c004f2,field:cf_22f759c45e42f4,claim reason,Admit date/time,field,field,19.749749531701383,0.39375,1.7991844251425637e-06
field:cf_80f721f9446bd3,field:cf_22f759c45e42f4,death indicator,Admit date/time,field,field,20.029784333967456,0.39375,1.5124213168837124e-06
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,field:cf_22f759c45e42f4,Authorization for hospital admission,Admit date/time,canonical_group,field,15.11108686249057,0.02,1.4507704618206005e-06
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission::Components,field:cf_22f759c45e42f4,Components,Admit date/time,canonical_subgroup,field,16.11108686249057,0.02,7.804339001630496e-07
field:cf_ba8421601b1980,field:cf_22f759c45e42f4,Issue date,Admit date/time,field,field,17.86764675314368,0.9270833333333334,1.3606729069409924e-05
field:cf_ba09c313b94cba,field:cf_22f759c45e42f4,ICU - Total,Admit date/time,field,field,18.432859285737504,0.39375,4.070661095444769e-06
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,field:cf_22f759c45e42f4,Patient admission,Admit date/time,canonical_group,field,5.575560624726645,0.02,0.0005359929648516182
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,field:cf_22f759c45e42f4,Tree,Admit date/time,canonical_subgroup,field,3.186874220364447,0.02,0.00235690973682195
field:cf_3db72fcc22b158,field:cf_22f759c45e42f4,Patient class,Admit date/time,field,field,7.093434618778166,0.13541666666666666,0.0015827022752733088
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Facility,field:cf_22f759c45e42f4,Tree / Assigned patient location / Facility,Admit date/time,canonical_subgroup,field,8.890455323838774,0.02,6.864074592032856e-05
field:cf_9449e602105d68,field:cf_22f759c45e42f4,Universal ID,Admit date/time,field,field,9.890455323838774,0.7395833333333334,0.001526093755018273
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Address,field:cf_22f759c45e42f4,Tree / Assigned patient location / Address,Admit date/time,canonical_subgroup,field,9.150932872499027,0.02,5.8404342333108006e-05
field:cf_1d8359b2d21168,field:cf_22f759c45e42f4,State/province,Admit date/time,field,field,10.150932872499027,0.4875,0.0008559174153418283
field:cf_10f7d6c8e1d5c5,field:cf_22f759c45e42f4,Admission type,Admit date/time,field,field,3.3139070597230478,0.39375,0.047932823426286464
field:cf_2a67f6f1c22886,field:cf_22f759c45e42f4,Hospital service,Admit date/time,field,field,1.2885906040268456,0.59375,0.25372192566572765
