source,target,source_label,target_label,source_type,target_type,distance,source_base_queriability,pairwise_influence
field:cf_775d9002cb4e7b,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,reason for encounter,components,field,canonical_subgroup,31.038576483010154,0.425,1.5859179340964547e-09
field:cf_b87e8363f020f7,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,healthcare unit,components,field,canonical_subgroup,31.39244596824553,0.425,1.2734939911843883e-09
field:cf_8b431261fa7dca,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,State,components,field,canonical_subgroup,32.32820027216412,0.425,7.129076633652407e-10
field:cf_16800b2d3f5ef6,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,patient age,components,field,canonical_subgroup,30.61523575437553,0.49038461538461536,2.3791314243431374e-09
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,Patient discharge,components,canonical_group,canonical_subgroup,14.83067782438835,0.02,1.6247009207950442e-06
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge::Components,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,Components,components,canonical_subgroup,canonical_subgroup,15.83067782438835,0.02,1.0378736024272604e-06
field:cf_469c691048a0ce,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,date of discharge,components,field,canonical_subgroup,17.794057519738562,0.4168269230769231,5.729290896714568e-06
field:cf_49533263f29569,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,reason for discharge,components,field,canonical_subgroup,17.86869015205784,0.39375,5.1673740838966445e-06
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,Problem/Diagnosis,components,canonical_group,canonical_subgroup,19.68583590151907,0.02,8.00683801344433e-08
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,structure,components,canonical_subgroup,canonical_subgroup,24.329149216817807,0.02,5.343479447446939e-09
field:cf_bd9db9ae67063d,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,Problem,components,field,canonical_subgroup,28.102826470381192,0.425,9.789676242340512e-09
field:cf_4e7e8ca2916a1e,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,Secondary Diagnosis,components,field,canonical_subgroup,27.63016149301874,0.425,1.3123187080264423e-08
field:cf_0a229c157b8d2a,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,Associated causes,components,field,canonical_subgroup,27.896412726063495,0.425,1.112622469827477e-08
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Procedure_undertaken,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,Procedure undertaken,components,canonical_group,canonical_subgroup,24.698501386934282,0.02,3.578803119331739e-09
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Procedure_undertaken::Procedure_list,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,Procedure list,components,canonical_subgroup,canonical_subgroup,25.698501386934282,0.02,2.286171712158039e-09
field:cf_0b6364bb149692,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,Procedure,components,field,canonical_subgroup,29.425876698250388,0.39375,3.993484929820563e-09
field:cf_af0c9a7d79fe64,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,Invaded regional linphonodes,components,field,canonical_subgroup,30.919274393294494,0.23173076923076924,9.311058855472693e-10
field:cf_e5c01940113606,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,irradiated area 1,components,field,canonical_subgroup,34.6865391326359,0.1610576923076923,6.260563458034929e-11
field:cf_fc5be63ab59287,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,irradiated area 2,components,field,canonical_subgroup,29.841239364095166,0.31490384615384615,2.4686972063018684e-09
field:cf_821e1930333a5c,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,irradiated area 3,components,field,canonical_subgroup,38.6865391326359,0.10336538461538461,3.3647806647791824e-12
field:cf_c9b3a708f95249,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,fields/insertions 1,components,field,canonical_subgroup,33.06561667371726,0.1923076923076923,2.042125213986255e-10
field:cf_bbec72e0a270f7,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,fields/insertions 2,components,field,canonical_subgroup,31.480012970219917,0.23557692307692307,6.685935743287153e-10
family:openEHR-EHR-COMPOSITION.hospitalisation.v1,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,openEHR-EHR-COMPOSITION.hospitalisation.v1,components,composition_family,canonical_subgroup,6.978321688127341,0.02,0.00021140686662595717
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_discharge,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,Patient discharge,components,canonical_group,canonical_subgroup,15.104305367934872,0.02,1.3711840999873343e-06
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_discharge::Components,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,Components,components,canonical_subgroup,canonical_subgroup,16.10430536793487,0.02,8.759247706639073e-07
field:cf_79ed78f34fef6f,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,date of discharge,components,field,canonical_subgroup,18.54832447101782,0.8854166666666666,7.624246679319009e-06
field:cf_be52992cb12705,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,hospital infection,components,field,canonical_subgroup,24.587637766262098,0.13541666666666666,2.7577842942090435e-08
field:cf_1285e1e2c004f2,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,claim reason,components,field,canonical_subgroup,19.367310231512654,0.39375,2.0405516665683894e-06
field:cf_80f721f9446bd3,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,death indicator,components,field,canonical_subgroup,20.80811020720698,0.39375,8.352069096462341e-07
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,Authorization for hospital admission,components,canonical_group,canonical_subgroup,11.499923092069542,0.02,1.281212110461726e-05
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission::Components,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,Components,components,canonical_subgroup,canonical_subgroup,12.499923092069542,0.02,8.184498522396608e-06
field:cf_ba8421601b1980,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,Issue date,components,field,canonical_subgroup,14.187799869885435,0.9270833333333334,0.00011920490312709255
field:cf_ba09c313b94cba,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,ICU - Total,components,field,canonical_subgroup,14.953671833486782,0.39375,3.1490187924991444e-05
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,Patient admission,components,canonical_group,canonical_subgroup,13.83253500947107,0.02,3.016726476616395e-06
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,Tree,components,canonical_subgroup,canonical_subgroup,17.529019680563444,0.02,3.6211336840295146e-07
field:cf_3db72fcc22b158,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,Patient class,components,field,canonical_subgroup,26.075955115485904,0.13541666666666666,1.096003967879224e-08
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Facility,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,Tree / Assigned patient location / Facility,components,canonical_subgroup,canonical_subgroup,16.14860730447246,0.02,8.521929841151028e-07
field:cf_9449e602105d68,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,Universal ID,components,field,canonical_subgroup,17.14860730447246,0.7395833333333334,1.5167982401404757e-05
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Address,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,Tree / Assigned patient location / Address,components,canonical_subgroup,canonical_subgroup,17.191539497439845,0.02,4.4639091033990964e-07
field:cf_1d8359b2d21168,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,State/province,components,field,canonical_subgroup,18.191539497439845,0.4875,5.237122213169335e-06
field:cf_10f7d6c8e1d5c5,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,Admission type,components,field,canonical_subgroup,22.296427556430785,0.39375,3.3192954535806393e-07
field:cf_2a67f6f1c22886,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,Hospital service,components,field,canonical_subgroup,20.455056159837063,0.59375,1.56762210079336e-06
field:cf_22f759c45e42f4,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,Admit date/time,components,field,canonical_subgroup,20.109712578699654,0.9583333333333334,3.134313639210042e-06
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,Problem/Diagnosis,components,canonical_group,canonical_subgroup,10.220159760126377,0.02,2.8327836693345594e-05
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis::structure,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,structure,components,canonical_subgroup,canonical_subgroup,11.220159760126377,0.02,1.809607758670226e-05
field:cf_2db2fd852fb674,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,Problem,components,field,canonical_subgroup,13.259348886395317,0.9583333333333334,0.00021912354528680832
field:cf_49398dcbba5447,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,Secondary Diagnosis,components,field,canonical_subgroup,13.182448504996483,1.0815217391304348,0.00025936663049264754
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,Procedure undertaken,components,canonical_group,canonical_subgroup,11.943201373948494,0.02,9.733359893375438e-06
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken::Procedure_list,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,Procedure list,components,canonical_subgroup,canonical_subgroup,12.943201373948494,0.02,6.217758091326235e-06
field:cf_18704e514938d4,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,Procedure,components,field,canonical_subgroup,13.943201373948494,0.6770833333333334,0.00010131615294379785
family:openEHR-EHR-COMPOSITION.demographic_data.v1,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,openEHR-EHR-COMPOSITION.demographic_data.v1,components,composition_family,canonical_subgroup,2.0,0.02,0.00463014748702481
group:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,Demographic data,components,canonical_group,canonical_subgroup,1.0,0.02,0.008607111001514792
subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,components,components,canonical_subgroup,canonical_subgroup,0.0,0.02,0.02
field:cf_7f3b6795a0e812,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,birth date,components,field,canonical_subgroup,2.9847087640394654,1.09375,0.14610551621379225
field:cf_e7551706658b4a,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,gender,components,field,canonical_subgroup,4.123858804001482,0.39375,0.025956052052272395
field:cf_19e1b0f55ef007,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,race,components,field,canonical_subgroup,10.7833154933369,0.1846590909090909,0.00019599558175206918
field:cf_4122372d727029,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,ethnic group,components,field,canonical_subgroup,14.7833154933369,0.1846590909090909,1.6413302217737222e-05
field:cf_7ab0248b87b82e,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,educational level,components,field,canonical_subgroup,5.991672672630178,0.39375,0.008152790029775857
field:cf_eee397355aecbe,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,nationality,components,field,canonical_subgroup,7.325555178995054,0.39375,0.0035656738336968543
schema:root,field:cf_7f3b6795a0e812,EHR Schema,birth date,root,field,7.5613471001975885,0.02,0.00015648081598732685
family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,field:cf_7f3b6795a0e812,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,birth date,composition_family,field,12.675840359492351,0.02,6.566280906538578e-06
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA,field:cf_7f3b6795a0e812,HCPA,birth date,canonical_group,field,25.474427590837543,0.02,2.3503841801307275e-09
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA::components_/_General_data,field:cf_7f3b6795a0e812,components / General data,birth date,canonical_subgroup,field,29.22670839596553,0.02,2.2950388914073237e-10
field:cf_5cd62eaa6e16a8,field:cf_7f3b6795a0e812,issue date,birth date,field,field,34.11930802874642,0.5096153846153846,3.1471197584010743e-10
field:cf_775d9002cb4e7b,field:cf_7f3b6795a0e812,reason for encounter,birth date,field,field,34.023285247049614,0.425,2.7855759946178126e-10
field:cf_b87e8363f020f7,field:cf_7f3b6795a0e812,healthcare unit,birth date,field,field,34.377154732284986,0.425,2.2368208435415227e-10
field:cf_8b431261fa7dca,field:cf_7f3b6795a0e812,State,birth date,field,field,35.31290903620358,0.425,1.2521823675451954e-10
field:cf_16800b2d3f5ef6,field:cf_7f3b6795a0e812,patient age,birth date,field,field,33.59994451841499,0.49038461538461536,4.178811047664236e-10
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,field:cf_7f3b6795a0e812,Patient discharge,birth date,canonical_group,field,17.815386588427813,0.02,2.7128887625803883e-07
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge::Components,field:cf_7f3b6795a0e812,Components,birth date,canonical_subgroup,field,18.815386588427813,0.02,1.459383419643218e-07
field:cf_469c691048a0ce,field:cf_7f3b6795a0e812,date of discharge,birth date,field,field,20.778766283778026,0.4168269230769231,1.006317845643313e-06
field:cf_49533263f29569,field:cf_7f3b6795a0e812,reason for discharge,birth date,field,field,20.853398916097305,0.39375,9.07620305808156e-07
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis,field:cf_7f3b6795a0e812,Problem/Diagnosis,birth date,canonical_group,field,22.67054466555853,0.02,1.3369636585080013e-08
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure,field:cf_7f3b6795a0e812,structure,birth date,canonical_subgroup,field,27.313857980857268,0.02,7.513617545114251e-10
field:cf_bd9db9ae67063d,field:cf_7f3b6795a0e812,Problem,birth date,field,field,31.087535234420653,0.425,1.7195017818674473e-09
field:cf_4e7e8ca2916a1e,field:cf_7f3b6795a0e812,Secondary Diagnosis,birth date,field,field,30.6148702570582,0.425,2.3050142833834625e-09
field:cf_0a229c157b8d2a,field:cf_7f3b6795a0e812,Associated causes,birth date,field,field,30.881121490102956,0.425,1.9542590296701272e-09
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Procedure_undertaken,field:cf_7f3b6795a0e812,Procedure undertaken,birth date,canonical_group,field,27.683210150973746,0.02,5.975804310599941e-10
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Procedure_undertaken::Procedure_list,field:cf_7f3b6795a0e812,Procedure list,birth date,canonical_subgroup,field,28.683210150973746,0.02,3.214650689041513e-10
field:cf_0b6364bb149692,field:cf_7f3b6795a0e812,Procedure,birth date,field,field,32.41058546228985,0.39375,7.014332530209949e-10
field:cf_af0c9a7d79fe64,field:cf_7f3b6795a0e812,Invaded regional linphonodes,birth date,field,field,33.903983157333954,0.23173076923076924,1.6354353194861338e-10
field:cf_e5c01940113606,field:cf_7f3b6795a0e812,irradiated area 1,birth date,field,field,37.67124789667536,0.1610576923076923,1.0996328943981117e-11
field:cf_fc5be63ab59287,field:cf_7f3b6795a0e812,irradiated area 2,birth date,field,field,32.825948128134634,0.31490384615384615,4.3361283254372065e-10
field:cf_821e1930333a5c,field:cf_7f3b6795a0e812,irradiated area 3,birth date,field,field,41.67124789667536,0.10336538461538461,5.91004871402949e-13
field:cf_c9b3a708f95249,field:cf_7f3b6795a0e812,fields/insertions 1,birth date,field,field,36.05032543775672,0.1923076923076923,3.586878521129004e-11
field:cf_bbec72e0a270f7,field:cf_7f3b6795a0e812,fields/insertions 2,birth date,field,field,34.46472173425938,0.23557692307692307,1.1743471530050253e-10
family:openEHR-EHR-COMPOSITION.hospitalisation.v1,field:cf_7f3b6795a0e812,openEHR-EHR-COMPOSITION.hospitalisation.v1,birth date,composition_family,field,9.963030452166807,0.02,3.5300239290886616e-05
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_discharge,field:cf_7f3b6795a0e812,Patient discharge,birth date,canonical_group,field,18.089014131974338,0.02,2.2895721228890706e-07
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_discharge::Components,field:cf_7f3b6795a0e812,Components,birth date,canonical_subgroup,field,19.089014131974338,0.02,1.231662587980007e-07
field:cf_79ed78f34fef6f,field:cf_7f3b6795a0e812,date of discharge,birth date,field,field,21.53303323505729,0.8854166666666666,1.3391562117024257e-06
field:cf_be52992cb12705,field:cf_7f3b6795a0e812,hospital infection,birth date,field,field,27.572346530301566,0.13541666666666666,4.84389359822668e-09
field:cf_1285e1e2c004f2,field:cf_7f3b6795a0e812,claim reason,birth date,field,field,22.352018995552122,0.39375,3.5841146732530313e-07
field:cf_80f721f9446bd3,field:cf_7f3b6795a0e812,death indicator,birth date,field,field,23.792818971246447,0.39375,1.46699414139292e-07
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,field:cf_7f3b6795a0e812,Authorization for hospital admission,birth date,canonical_group,field,14.484631856109008,0.02,2.1393389346099747e-06
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission::Components,field:cf_7f3b6795a0e812,Components,birth date,canonical_subgroup,field,15.484631856109008,0.02,1.1508454800031517e-06
field:cf_ba8421601b1980,field:cf_7f3b6795a0e812,Issue date,birth date,field,field,17.1725086339249,0.9270833333333334,2.093767334693459e-05
field:cf_ba09c313b94cba,field:cf_7f3b6795a0e812,ICU - Total,birth date,field,field,17.938380597526248,0.39375,5.531075074186306e-06
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,field:cf_7f3b6795a0e812,Patient admission,birth date,canonical_group,field,16.817243773510533,0.02,5.037261475906903e-07
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,field:cf_7f3b6795a0e812,Tree,birth date,canonical_subgroup,field,20.513728444602908,0.02,5.091778465532956e-08
field:cf_3db72fcc22b158,field:cf_7f3b6795a0e812,Patient class,birth date,field,field,29.060663879525364,0.13541666666666666,1.92506956210797e-09
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Facility,field:cf_7f3b6795a0e812,Tree / Assigned patient location / Facility,birth date,canonical_subgroup,field,19.133316068511924,0.02,1.1982926518655945e-07
field:cf_9449e602105d68,field:cf_7f3b6795a0e812,Universal ID,birth date,field,field,20.133316068511924,0.7395833333333334,2.6641711248577506e-06
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Address,field:cf_7f3b6795a0e812,Tree / Assigned patient location / Address,birth date,canonical_subgroup,field,20.17624826147931,0.02,6.276828813315589e-08
field:cf_1d8359b2d21168,field:cf_7f3b6795a0e812,State/province,birth date,field,field,21.17624826147931,0.4875,9.198711739265111e-07
field:cf_10f7d6c8e1d5c5,field:cf_7f3b6795a0e812,Admission type,birth date,field,field,25.281136320470246,0.39375,5.8301564890279467e-08
field:cf_2a67f6f1c22886,field:cf_7f3b6795a0e812,Hospital service,birth date,field,field,23.439764923876528,0.59375,2.753440388509235e-07
field:cf_22f759c45e42f4,field:cf_7f3b6795a0e812,Admit date/time,birth date,field,field,23.094421342739118,0.9583333333333334,5.505246296341861e-07
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,field:cf_7f3b6795a0e812,Problem/Diagnosis,birth date,canonical_group,field,13.204868524165843,0.02,4.7301179466300175e-06
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis::structure,field:cf_7f3b6795a0e812,structure,birth date,canonical_subgroup,field,14.204868524165843,0.02,2.5445406385563585e-06
field:cf_2db2fd852fb674,field:cf_7f3b6795a0e812,Problem,birth date,field,field,16.244057650434783,0.9583333333333334,3.8487823013000625e-05
field:cf_49398dcbba5447,field:cf_7f3b6795a0e812,Secondary Diagnosis,birth date,field,field,16.167157269035947,1.0815217391304348,4.555629545338653e-05
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken,field:cf_7f3b6795a0e812,Procedure undertaken,birth date,canonical_group,field,14.927910137987961,0.02,1.625254367675702e-06
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken::Procedure_list,field:cf_7f3b6795a0e812,Procedure list,birth date,canonical_subgroup,field,15.927910137987961,0.02,8.74296546767593e-07
field:cf_18704e514938d4,field:cf_7f3b6795a0e812,Procedure,birth date,field,field,16.92791013798796,0.6770833333333334,1.7795614605244978e-05
family:openEHR-EHR-COMPOSITION.demographic_data.v1,field:cf_7f3b6795a0e812,openEHR-EHR-COMPOSITION.demographic_data.v1,birth date,composition_family,field,4.984708764039466,0.02,0.000773131529986003
group:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data,field:cf_7f3b6795a0e812,Demographic data,birth date,canonical_group,field,3.9847087640394654,0.02,0.0014371958811265474
subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,field:cf_7f3b6795a0e812,components,birth date,canonical_subgroup,field,2.9847087640394654,0.02,0.002671643725052201
field:cf_7f3b6795a0e812,field:cf_7f3b6795a0e812,birth date,birth date,field,field,0.0,1.09375,1.09375
field:cf_e7551706658b4a,field:cf_7f3b6795a0e812,gender,birth date,field,field,1.3445378151260503,0.39375,0.16252136180216548
field:cf_19e1b0f55ef007,field:cf_7f3b6795a0e812,race,birth date,field,field,9.881663208832975,0.1846590909090909,0.0003831176677117897
field:cf_4122372d727029,field:cf_7f3b6795a0e812,ethnic group,birth date,field,field,13.881663208832975,0.1846590909090909,3.2083509275544354e-05
field:cf_7ab0248b87b82e,field:cf_7f3b6795a0e812,educational level,birth date,field,field,3.8842203548085896,0.39375,0.03365650247042212
field:cf_eee397355aecbe,field:cf_7f3b6795a0e812,nationality,birth date,field,field,6.423902894491129,0.39375,0.006969915498987886
schema:root,field:cf_e7551706658b4a,EHR Schema,gender,root,field,8.700497140159603,0.02,7.722014712766164e-05
family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,field:cf_e7551706658b4a,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,gender,composition_family,field,13.814990399454366,0.02,3.240328052261241e-06
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA,field:cf_e7551706658b4a,HCPA,gender,canonical_group,field,26.61357763079956,0.02,1.1598674959039206e-09
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA::components_/_General_data,field:cf_e7551706658b4a,components / General data,gender,canonical_subgroup,field,30.36585843592755,0.02,1.1325557049276371e-10
field:cf_5cd62eaa6e16a8,field:cf_e7551706658b4a,issue date,gender,field,field,35.258458068708435,0.5096153846153846,1.553040538795393e-10
field:cf_775d9002cb4e7b,field:cf_e7551706658b4a,reason for encounter,gender,field,field,35.16243528701163,0.425,1.3746259359811223e-10
field:cf_b87e8363f020f7,field:cf_e7551706658b4a,healthcare unit,gender,field,field,35.516304772247004,0.425,1.1038262648789192e-10
field:cf_8b431261fa7dca,field:cf_e7551706658b4a,State,gender,field,field,36.4520590761656,0.425,6.179269071573263e-11
field:cf_16800b2d3f5ef6,field:cf_e7551706658b4a,patient age,gender,field,field,34.73909455837701,0.49038461538461536,2.062159517020054e-10
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,field:cf_e7551706658b4a,Patient discharge,gender,canonical_group,field,18.954536628389828,0.02,1.338756243477179e-07
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge::Components,field:cf_e7551706658b4a,Components,gender,canonical_subgroup,field,19.954536628389828,0.02,7.201764744736906e-08
field:cf_469c691048a0ce,field:cf_e7551706658b4a,date of discharge,gender,field,field,21.91791632374004,0.4168269230769231,4.965976922312424e-07
field:cf_49533263f29569,field:cf_e7551706658b4a,reason for discharge,gender,field,field,21.99254895605932,0.39375,4.478924340235759e-07
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis,field:cf_e7551706658b4a,Problem/Diagnosis,gender,canonical_group,field,23.80969470552055,0.02,6.597647754002372e-09
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure,field:cf_e7551706658b4a,structure,gender,canonical_subgroup,field,28.453008020819286,0.02,3.707819700669822e-10
field:cf_bd9db9ae67063d,field:cf_e7551706658b4a,Problem,gender,field,field,32.22668527438267,0.425,8.48539673980449e-10
field:cf_4e7e8ca2916a1e,field:cf_e7551706658b4a,Secondary Diagnosis,gender,field,field,31.75402029702022,0.425,1.1374783609809854e-09
field:cf_0a229c157b8d2a,field:cf_e7551706658b4a,Associated causes,gender,field,field,32.020271530064974,0.425,9.643876717060972e-10
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Procedure_undertaken,field:cf_e7551706658b4a,Procedure undertaken,gender,canonical_group,field,28.82236019093576,0.02,2.948939684133639e-10
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Procedure_undertaken::Procedure_list,field:cf_e7551706658b4a,Procedure list,gender,canonical_subgroup,field,29.82236019093576,0.02,1.5863656998818856e-10
field:cf_0b6364bb149692,field:cf_e7551706658b4a,Procedure,gender,field,field,33.54973550225186,0.39375,3.4614325504860873e-10
field:cf_af0c9a7d79fe64,field:cf_e7551706658b4a,Invaded regional linphonodes,gender,field,field,35.04313319729597,0.23173076923076924,8.07054559318769e-11
